account_id,CP,win,loss,profit_loss,invested,transactions,win_loss_ratio,profit%
1562244,DJI/USD,136,32,-1371.239999999958,5777000.2700000005,532,0.81,-0.00024
1562244,ETH/USD,0,1,-0.8818800000000095,81.55254000000001,2,0.0,-0.01081
1562244,EUR/AUD,51,10,-640.3999999999978,2864509.72,202,0.84,-0.00022
1562244,EUR/CAD,50,9,-1278.4900000000025,4811348.66,249,0.85,-0.00027
1562244,EUR/CHF,13,1,574.9999999999845,2256731.83,108,0.93,0.00025
1562244,EUR/GBP,63,2,875.610000000006,1897596.07,208,0.97,0.00046
1562244,EUR/JPY,133,17,-212882.00000001234,1930169634.0,777,0.89,-0.00011
1562244,EUR/NZD,46,7,-15413.069999999996,7321330.5,184,0.87,-0.00211
1562244,EUR/USD,347,61,-26139.99999999965,58592495.57,2458,0.85,-0.00045
1562244,GAS/USD,0,3,-124.40000000000003,1585.25,8,0.0,-0.07847
1562244,GBP/AUD,62,7,8245.899999999934,12865330.499999998,458,0.9,0.00064
1562244,GBP/CAD,28,5,1413.5999999999804,3784049.15,142,0.85,0.00037
1562244,GBP/CHF,38,3,703.2499999999736,1684883.4000000001,151,0.93,0.00042
1562244,GBP/JPY,273,47,-330250.9999999936,2671600296.0,1498,0.85,-0.00012
1562244,GBP/NZD,68,6,-715.2099999999828,10300685.83,380,0.92,-7e-05
1562244,GBP/USD,268,41,-3249.8100000000013,18696287.36,1380,0.87,-0.00017
1562244,NAS/USD,85,11,2143.3899999999812,1806020.93,275,0.89,0.00119
1562244,NZD/CAD,12,1,-17.409999999997126,408166.03,30,0.92,-4e-05
1562244,NZD/CHF,39,6,-5172.400000000025,6533032.6,292,0.87,-0.00079
1562244,NZD/JPY,45,8,22342.999999998836,185413108.0,173,0.85,0.00012
1562244,NZD/USD,98,20,-2726.389999999988,4952181.0,425,0.83,-0.00055
1562244,OIL/USD,850,288,-47956.540000000015,40796340.65,6516,0.75,-0.00118
1562244,TSL/USD,17,5,-220.06000000000108,104631.45999999999,89,0.77,-0.0021
1562244,UKO/USD,247,76,-12650.200000000003,5278971.0,1137,0.76,-0.0024
1562244,USD/CAD,110,6,1183.6699999999646,9048182.89,417,0.95,0.00013
1562244,USD/CHF,54,11,134.08999999999378,1581424.37,185,0.83,8e-05
1562244,USD/CNH,1,0,72.02999999999884,45890.6,2,1.0,0.00157
1562244,USD/JPY,189,30,-307081.99999999837,2449247464.0,1030,0.86,-0.00013
1562244,USD/PLN,1,1,-1296.359999999986,216614.5,9,0.5,-0.00598
1562244,USD/ZAR,0,1,-104.59999999997672,171937.0,2,0.0,-0.00061
1562244,XAG/USD,0,2,-392.5,18249.0,6,0.0,-0.02151
1562244,XAU/EUR,0,1,-2.7199999999998,3088.14,2,0.0,-0.00088
1562244,XAU/USD,381,90,-23656.51000000008,58659704.61,2020,0.81,-0.0004
1562244,XCU/USD,0,2,-179.70000000000016,3231.2,8,0.0,-0.05561
1562896,AUD/CAD,222,4,49654.20999999975,34334997.04,6060,0.98,0.00145
1562896,AUD/CHF,25,21,-126.46999999989532,2595745.69,2456,0.54,-5e-05
1562896,AUD/JPY,59,20,497160.00000000745,1614445521.0,514,0.75,0.00031
1562896,AUD/NZD,156,11,52881.949999998214,56099613.04,5169,0.93,0.00094
1562896,AUD/USD,157,26,10771.969999999767,21674133.5,851,0.86,0.0005
1562896,BTC/USD,3,1,-74.54216000000514,134545.39709,111,0.75,-0.00055
1562896,CAD/CHF,26,12,30.449999999952865,3242633.11,1295,0.68,1e-05
1562896,CAD/JPY,19,5,-2985434.0000000093,966729336.0,137,0.79,-0.00309
1562896,CHF/JPY,33,9,18024.0,841127724.0,244,0.79,2e-05
1562896,EUR/AUD,34,21,7174.290000000001,12850145.05,359,0.62,0.00056
1562896,EUR/CAD,28,13,-20431.180000000175,17782885.31,376,0.68,-0.00115
1562896,EUR/CHF,131,42,-706.4399999997231,13250066.739999998,2156,0.76,-5e-05
1562896,EUR/GBP,47,6,33388.55999999955,28531122.009999998,1144,0.89,0.00117
1562896,EUR/JPY,278,113,-2591788.0000000424,12439880472.0,2921,0.71,-0.00021
1562896,EUR/NZD,10,2,451.97000000001344,553032.85,52,0.83,0.00082
1562896,EUR/USD,566,31,-77272.47999999794,1089322738.27,39409,0.95,-7e-05
1562896,GBP/AUD,30,18,-15529.070000000065,7781252.47,191,0.62,-0.002
1562896,GBP/CAD,6,0,1509.9999999999811,1062526.06,38,1.0,0.00142
1562896,GBP/CHF,161,7,14558.639999999876,25851251.1,1763,0.96,0.00056
1562896,GBP/JPY,465,238,-14232556.999999976,96467976139.0,21455,0.66,-0.00015
1562896,GBP/NZD,7,2,-4795.150000000215,10828934.1,77,0.78,-0.00044
1562896,GBP/USD,129,85,-16166.090000000739,175331133.28,5101,0.6,-9e-05
1562896,JPI/JPY,0,3,-726.0,1495003.0,10,0.0,-0.00049
1562896,NAS/USD,1,0,0.5899999999994634,4156.540000000001,6,1.0,0.00014
1562896,NZD/CAD,9,4,-8678.97999999989,10670534.979999999,3045,0.69,-0.00081
1562896,NZD/CHF,24,9,-14427.610000000244,3997741.85,1059,0.73,-0.00361
1562896,NZD/JPY,13,4,481508.99999999814,357942151.0,141,0.76,0.00135
1562896,NZD/USD,8,4,125.67000000000371,3081445.93,164,0.67,4e-05
1562896,OIL/USD,0,2,-178.29999999999973,3176.5,6,0.0,-0.05613
1562896,TRY/JPY,0,1,-60.0,12833.0,2,0.0,-0.00468
1562896,USD/CAD,63,32,-67236.43000000084,104090992.54,939,0.66,-0.00065
1562896,USD/CHF,17,5,6536.249999999796,11880602.81,535,0.77,0.00055
1562896,USD/JPY,144,51,-29303392.999999963,219682160686.0,53887,0.74,-0.00013
1562896,USD/TRY,0,2,-3986.9000000001834,1269456.3,10,0.0,-0.00314
1562896,XAU/USD,123,85,-77121.14000000029,385070017.81,28193,0.59,-0.0002
1565137,AUD/CAD,10,2,81.76000000000215,124893.95,54,0.83,0.00065
1565137,AUD/CHF,2,1,-8.709999999997649,20654.879999999997,22,0.67,-0.00042
1565137,AUD/JPY,6,1,5858.0,3703873.0,56,0.86,0.00158
1565137,AUD/NZD,51,21,431.53000000000634,601647.9,494,0.71,0.00072
1565137,AUD/USD,97,21,-4204.030000000058,3416629.9800000004,1312,0.82,-0.00123
1565137,CAD/CHF,35,2,36.020000000000095,53125.18,102,0.95,0.00068
1565137,CAD/JPY,4,1,-928.0,7937653.0,90,0.8,-0.00012
1565137,CHF/JPY,3,0,2061.0,1834638.0,26,1.0,0.00112
1565137,EUR/AUD,181,51,1215.679999999947,2588433.63,1258,0.78,0.00047
1565137,EUR/CAD,36,29,210.8099999999722,1150314.42,618,0.55,0.00018
1565137,EUR/CHF,36,2,-19.52000000000396,80301.39,94,0.95,-0.00024
1565137,EUR/JPY,134,90,192335.0,267507743.0,1176,0.6,0.00072
1565137,EUR/NZD,9,1,124.36000000000126,154672.49,186,0.9,0.0008
1565137,EUR/USD,2663,823,78340.42999999692,455481143.04,92861,0.76,0.00017
1565137,GBP/AUD,3,8,-6880.010000000364,2778900.9799999995,160,0.27,-0.00248
1565137,GBP/CAD,4,1,-4233.079999999991,1261614.7200000002,152,0.8,-0.00336
1565137,GBP/CHF,1,2,-66.38000000000306,46381.8,76,0.33,-0.00143
1565137,GBP/JPY,7,1,-2532.0,21232016.0,88,0.88,-0.00012
1565137,GBP/NZD,7,0,134.709999999998,174045.82,100,1.0,0.00077
1565137,GBP/USD,372,67,-9329.610000000195,10534095.129999999,2022,0.85,-0.00089
1565137,NZD/CAD,3,1,-56.69000000000028,33416.82,76,0.75,-0.0017
1565137,NZD/CHF,2,0,7.970000000000027,9541.78,30,1.0,0.00084
1565137,NZD/JPY,3,4,22532.0,2799882.0,66,0.43,0.00805
1565137,NZD/USD,124,23,192.20000000015796,3716169.9699999997,1969,0.84,5e-05
1565137,OIL/USD,2,1,432.7999999999995,30914.300000000003,8,0.67,0.014
1565137,USD/CAD,482,72,-1089.8200000000415,7045842.8,2935,0.87,-0.00015
1565137,USD/CHF,85,23,-1405.320000000005,2278478.5100000002,1272,0.79,-0.00062
1565137,USD/JPY,128,13,-232815.99999999977,404828357.0,1084,0.91,-0.00058
1565137,XAU/USD,58,8,-12005.349999999988,7558000.7299999995,1160,0.88,-0.00159
1566083,EUR/JPY,113,19,-517727.9999999987,988307338.0,15354,0.86,-0.00052
1566083,EUR/USD,147,15,1518.8299999999936,8101118.58,13825,0.91,0.00019
1566083,USD/JPY,83,16,-244202.99999999977,496166425.0,8904,0.84,-0.00049
1570332,AUD/JPY,39,8,1117.0000000006112,48004204.0,346,0.83,2e-05
1570332,AUD/USD,33,10,-105.42999999999665,508669.16,426,0.77,-0.00021
1570332,EUR/AUD,73,11,-159.11000000000513,2062555.29,880,0.87,-8e-05
1570332,EUR/GBP,2,4,-2.169999999999618,17568.41,16,0.33,-0.00012
1570332,EUR/JPY,501,96,-63596.65625999961,1019444276.0,4654,0.84,-6e-05
1570332,EUR/USD,528,73,510.37999999997,8165712.38,4898,0.88,6e-05
1570332,GBP/AUD,94,15,113.1300000000067,2372771.33,937,0.86,5e-05
1570332,GBP/JPY,1031,154,-35866.99999999814,1779967714.0,8148,0.87,-2e-05
1570332,GBP/USD,983,158,-1166.550000000024,15377593.01,8091,0.86,-8e-05
1570332,USD/JPY,203,35,-93959.99999999983,401923184.0,2595,0.85,-0.00023
1570332,XAU/USD,2,0,1.7999999999999545,13479.1,14,1.0,0.00013
1574681,EUR/AUD,164,93,-25835.10999999998,13620192.549999999,2102,0.64,-0.0019
1574681,EUR/JPY,1,1,-1552.0,4571452.0,40,0.5,-0.00034
1574681,EUR/USD,913,666,-7419.310000000125,82621162.97,20909,0.58,-9e-05
1574681,USD/JPY,15,9,35539402.0,230316703.0,337,0.62,0.15431
1583871,AUD/USD,10,0,4.130000000000223,11252.42,30,1.0,0.00037
1583871,BTC/USD,10,2,30.594560000000058,5551.74194,24,0.83,0.00551
1583871,EUR/JPY,3,2,-12336.0,1589172.0,18,0.6,-0.00776
1583871,EUR/USD,346,134,-266.1500000000799,8246254.5600000005,6522,0.72,-3e-05
1583871,GBP/USD,9,1,10.499999999997726,27969.77,42,0.9,0.00038
1583871,SPF/USD,1,0,1.400000000000091,3430.9,2,1.0,0.00041
1583871,USD/CAD,3,0,1.7399999999997817,6374.92,10,1.0,0.00027
1583871,USD/CHF,8,7,19.32000000000164,52956.58,114,0.53,0.00036
1583871,XAU/USD,724,332,-7364.680000000595,58519810.93,24599,0.69,-0.00013
1585916,AAP/USD,10,4,15.660000000000082,7806.01,42,0.71,0.00201
1585916,AUD/JPY,0,1,-1500.0,4142750.0,2,0.0,-0.00036
1585916,AUD/USD,24,51,-259.4800000000042,503077.8,228,0.32,-0.00052
1585916,AUS/AUD,3,17,-74.68000000000029,75530.70999999999,50,0.15,-0.00099
1585916,BTC/USD,35,47,-257.82121000000046,74784.33654,294,0.43,-0.00345
1585916,DJI/USD,219,219,-23.195000000019263,2223979.89,1268,0.5,-1e-05
1585916,ETH/USD,15,12,16.001760000000246,27462.07972,88,0.56,0.00058
1585916,EUR/USD,41,30,81.94999999997844,801313.52,224,0.58,0.0001
1585916,GAS/USD,0,1,-5.0,567.65,2,0.0,-0.00881
1585916,GBP/JPY,11,6,3698.0000000001164,3640854.0,36,0.65,0.00102
1585916,GBP/USD,130,138,-747.790000000012,3518481.58,1118,0.49,-0.00021
1585916,HKI/HKD,106,190,-8273.500000000076,16677098.3,1277,0.36,-0.0005
1585916,LTC/USD,21,38,-2393.961069999998,142895.26041,2019,0.36,-0.01675
1585916,NAS/USD,38,40,-29.769999999998618,196798.6,232,0.49,-0.00015
1585916,OIL/USD,265,327,-5151.229999999998,3548393.38,2972,0.45,-0.00145
1585916,TSL/USD,6,8,0.7100000000003774,15240.89,30,0.43,5e-05
1585916,TWT/USD,1,0,4.270000000000046,1332.78,6,1.0,0.0032
1585916,UKO/USD,91,142,-265.30000000000337,1993091.0,1232,0.39,-0.00013
1585916,USD/CAD,0,1,-1.25,6388.0,2,0.0,-0.0002
1585916,USD/JPY,46,39,-45099.99999999991,97222920.0,357,0.54,-0.00046
1585916,USD/RUB,7,12,-11343.0,6751763.0,130,0.37,-0.00168
1585916,USD/SEK,78,97,-10893.660000000018,22389177.51,660,0.45,-0.00049
1585916,USD/SGD,15,25,-61.53000000000543,634807.8,134,0.38,-0.0001
1585916,USD/TRY,10,17,-1610.9600000000046,828896.89,72,0.37,-0.00194
1585916,XAU/USD,154,178,-1367.1300000000142,2325086.35,1100,0.46,-0.00059
1587146,EUR/USD,631,413,12767.840000000697,127395688.99,19599,0.6,0.0001
1588753,AUD/USD,9,2,-361.2299999999898,1416296.1,156,0.82,-0.00026
1588753,BTC/USD,2,0,33.11278999999939,4447.93321,8,1.0,0.00744
1588753,EUR/USD,995,148,283.96000000000345,210495264.78,20762,0.87,0.0
1588753,GBP/JPY,35,4,35583.99999999674,133392422.0,191,0.9,0.00027
1588753,GBP/USD,1260,115,1887.1299999987875,220818982.76,25330,0.92,1e-05
1588753,NZD/USD,4,1,120.84999999998058,683959.35,33,0.8,0.00018
1588753,USD/CAD,65,8,602.299999999821,4617941.59,696,0.89,0.00013
1588753,USD/JPY,63,8,51297.99999999718,545963086.0,610,0.89,9e-05
1588753,USD/TRY,0,2,-5898.0,1519038.0,4,0.0,-0.00388
1588753,XAU/USD,1755,220,-27426.71000000018,70968960.66,18751,0.89,-0.00039
1591478,AUD/CAD,21,28,-259.2299999999934,1478836.53,131,0.43,-0.00018
1591478,AUD/CHF,16,24,-67.37000000000182,193891.37,94,0.4,-0.00035
1591478,AUD/JPY,11,28,-211509.0000000002,55549261.0,132,0.28,-0.00381
1591478,AUD/NZD,22,26,-8.260000000013633,331648.0,107,0.46,-2e-05
1591478,AUD/USD,30,41,-39.31999999999823,153021.32,154,0.42,-0.00026
1591478,BTC/USD,6,7,-113.76586999999975,60323.76761,61,0.46,-0.00189
1591478,CAD/CHF,9,12,0.5299999999994043,61255.06,42,0.43,1e-05
1591478,CAD/JPY,12,20,-8570.999999999534,15405698.0,86,0.38,-0.00056
1591478,CHF/JPY,7,29,-11869.0,47541051.0,98,0.19,-0.00025
1591478,CNI/USD,11,27,-367.23999999999205,102444.04,108,0.29,-0.00358
1591478,DJI/USD,26,15,35.520000000004075,241765.27000000002,117,0.63,0.00015
1591478,EUR/AUD,30,32,-22.400000000007367,622629.26,134,0.48,-4e-05
1591478,EUR/CAD,26,21,-73.72000000000503,481988.91000000003,114,0.55,-0.00015
1591478,EUR/CHF,8,37,-68.56000000000063,850204.59,116,0.18,-8e-05
1591478,EUR/GBP,25,28,-1.9799999999951297,386323.35,130,0.47,-1e-05
1591478,EUR/JPY,17,27,-15528.99999999997,64658246.0,112,0.39,-0.00024
1591478,EUR/NZD,20,22,-56.57000000000858,412225.56,110,0.48,-0.00014
1591478,EUR/USD,295,117,2838.609999999563,71226485.55,7684,0.72,4e-05
1591478,GAS/USD,0,1,-0.599999999999909,1401.3,2,0.0,-0.00043
1591478,GBP/AUD,18,1,-61.4800000000007,47807.13,44,0.95,-0.00129
1591478,GBP/CAD,26,6,1529.5299999999988,292028.04,80,0.81,0.00524
1591478,GBP/CHF,19,25,173.30000000000723,443124.68,114,0.43,0.00039
1591478,GBP/JPY,24,38,-131012.99999999895,105493414.0,152,0.39,-0.00124
1591478,GBP/NZD,38,16,25479.8400000009,38946037.089999996,442,0.7,0.00065
1591478,GBP/USD,86,71,5081.539999999843,38936606.46,513,0.55,0.00013
1591478,LTC/USD,0,1,-0.020400000000000418,10.166200000000002,2,0.0,-0.00201
1591478,NAS/USD,14,7,-52.593999999866355,3244000.52,159,0.67,-2e-05
1591478,NZD/CAD,15,3,18.60999999999865,24359.4,50,0.83,0.00076
1591478,NZD/CHF,19,8,12.919999999998595,29108.59,68,0.7,0.00044
1591478,NZD/JPY,11,23,-3559.000000000029,15338609.0,84,0.32,-0.00023
1591478,NZD/USD,22,25,2.4999999999929514,280877.59,122,0.47,1e-05
1591478,OIL/USD,7,24,-3985.500000000011,2015214.24,204,0.23,-0.00198
1591478,SPF/USD,2,2,52.39999999999554,496462.2,24,0.5,0.00011
1591478,UKO/USD,12,8,-15124.74000000002,7597014.58,229,0.6,-0.00199
1591478,USD/CAD,30,21,-254.52000000007683,2506636.8,161,0.59,-0.0001
1591478,USD/CHF,6,31,-179.04000000000428,528116.42,100,0.16,-0.00034
1591478,USD/JPY,29,43,-54637.99999999977,60348958.0,207,0.4,-0.00091
1591478,XAG/USD,6,10,743.4800000000234,1046261.9,151,0.38,0.00071
1591478,XAU/EUR,2,1,0.7400000000002365,6563.55,6,0.67,0.00011
1591478,XAU/USD,1595,1984,275497.78999999736,4133204881.84,107713,0.45,7e-05
1591478,XPT/USD,0,4,-11.462999999999852,3712.953,8,0.0,-0.00309
1593034,BTC/EUR,19,13,55.37839999999986,14658.81352,88,0.59,0.00378
1593034,USD/JPY,348,254,-532716.9999999998,983036755.0,13425,0.58,-0.00054
1595805,EUR/USD,1596,623,5666.760000000069,14623969.68,9412,0.72,0.00039
1595805,USD/JPY,1691,777,152514.99999999758,1462797971.0,9396,0.69,0.0001
1604439,AUD/JPY,1,0,628.0,670308.0,6,1.0,0.00094
1604439,AUD/USD,2,0,52.72000000000162,78969.66,33,1.0,0.00067
1604439,EUR/AUD,2,1,564.9699999998702,1669742.3399999999,72,0.67,0.00034
1604439,EUR/GBP,201,68,-38092.3100000005,62636182.019999996,4092,0.75,-0.00061
1604439,EUR/JPY,7,3,335427.0000000596,658359399.0,45,0.7,0.00051
1604439,EUR/USD,650,245,-76418.95000000231,1003816436.22,11226,0.73,-8e-05
1604439,GBP/AUD,5,1,42.53000000000475,134387.55,30,0.83,0.00032
1604439,GBP/JPY,59,28,-149924.99999999953,2217723144.0,524,0.68,-7e-05
1604439,GBP/USD,35,4,-2375.169999999956,13613520.49,325,0.9,-0.00017
1604439,NZD/CHF,49,24,451.87000000003763,1253122.01,657,0.67,0.00036
1604439,NZD/JPY,2,0,1621.0,1234954.0,10,1.0,0.00131
1604439,NZD/USD,2,1,24.08000000001789,385308.74,38,0.67,6e-05
1604439,OIL/USD,2,0,21.99999999999818,40514.0,4,1.0,0.00054
1604439,USD/CAD,117,21,1089.0299999991912,15561950.649999999,835,0.85,7e-05
1604439,USD/CHF,164,45,2982.210000000099,12030588.129999999,1395,0.78,0.00025
1604439,USD/JPY,61,50,-5281934.999999996,25303239999.0,1756,0.55,-0.00021
1604439,XAU/USD,24,6,101471.81999998688,363117806.90000004,1632,0.8,0.00028
1605322,AUD/CAD,2,6,-66.32000000000005,237213.59,18,0.25,-0.00028
1605322,AUD/CHF,3,1,95.35000000000218,108388.45,12,0.75,0.00088
1605322,AUD/JPY,68,38,32826.00000000239,215838795.0,572,0.64,0.00015
1605322,AUD/NZD,1,3,-17.240000000015243,97857.42000000001,10,0.25,-0.00018
1605322,AUD/USD,92,79,-2645.2799999992767,30511714.57,2994,0.54,-9e-05
1605322,CAD/CHF,2,1,-44.20000000000209,60932.600000000006,6,0.67,-0.00073
1605322,CAD/JPY,8,2,22974.999999999884,14565398.0,37,0.8,0.00158
1605322,CHF/JPY,9,20,1486.0,28086440.0,126,0.31,5e-05
1605322,DJI/USD,36,6,283.15400000000864,707886.888,324,0.86,0.0004
1605322,EUR/AUD,13,11,185.74000000000729,3489093.2600000002,267,0.54,5e-05
1605322,EUR/CAD,8,1,343.75999999999476,640550.65,34,0.89,0.00054
1605322,EUR/CHF,2,0,45.000000000007276,216952.0,8,1.0,0.00021
1605322,EUR/GBP,57,53,-8076.120000000116,54144387.910000004,5080,0.52,-0.00015
1605322,EUR/JPY,58,588,-174581.00000000215,597307073.0,1446,0.09,-0.00029
1605322,EUR/NZD,0,1,-373.19999999998254,134476.8,8,0.0,-0.00278
1605322,EUR/USD,347,275,-245133.06999999273,1372960996.87,72778,0.56,-0.00018
1605322,GBP/AUD,124,76,38659.62000000109,150556251.32,4569,0.62,0.00026
1605322,GBP/CHF,5,1,516.9999999999636,825091.25,18,0.83,0.00063
1605322,GBP/JPY,133,149,39167194.0,100362210309.0,16433,0.47,0.00039
1605322,GBP/NZD,5,6,-359.7199999999609,1064785.71,174,0.45,-0.00034
1605322,GBP/USD,71,123,-194878.29999999213,2517928622.0,54772,0.37,-8e-05
1605322,JPI/JPY,1,0,125.0,290634.0,2,1.0,0.00043
1605322,NAS/USD,2,2,-22.35999999999831,29745.100000000002,22,0.5,-0.00075
1605322,NZD/CAD,1,1,955.0,705179.0,12,0.5,0.00135
1605322,NZD/JPY,10,6,2229.0,3726232.0,62,0.62,0.0006
1605322,NZD/USD,1,2,-4243.89,356598.31,6,0.33,-0.0119
1605322,USD/CAD,35,24,2019.9999999999945,4876051.83,887,0.59,0.00041
1605322,USD/CHF,41,44,-754.1699999999888,6048179.6,282,0.48,-0.00012
1605322,USD/CNH,0,1,-0.6199999999998909,6483.84,2,0.0,-0.0001
1605322,USD/JPY,285,436,-992300586.0,4252167106642.0,586074,0.4,-0.00023
1605322,USD/MXN,42,24,-4939.759999999478,63943171.95,1690,0.64,-8e-05
1605322,USD/SGD,1,0,0.1899999999998272,1332.53,2,1.0,0.00014
1605322,XAU/USD,482,248,-114430.68100000046,320319990.181,13651,0.66,-0.00036
1605322,ZAR/JPY,0,1,-106200.0,778200.0,2,0.0,-0.13647
1606144,EUR/JPY,0,1,-19143770.0,80799770.0,11,0.0,-0.23693
1606144,EUR/USD,1,0,32.550000000010186,141642.8,6,1.0,0.00023
1606144,GBP/JPY,23,28,-27021.999999993714,1228523978.0,338,0.45,-2e-05
1606144,GBP/NZD,1,1,1270.7100000000064,918092.2100000001,50,0.5,0.00138
1606144,NAS/USD,1,0,2.5799999999999272,8604.96,4,1.0,0.0003
1606144,NZD/JPY,0,2,-102370.0,52111650.0,11,0.0,-0.00196
1606144,OIL/USD,34,200,-31596.100000000057,19030712.9,1723,0.15,-0.00166
1606144,USD/CAD,0,2,-1096.3399999999383,748488.7899999999,17,0.0,-0.00146
1606144,USD/JPY,20,36,-672029.0,1077551158.0,295,0.36,-0.00062
1606144,XAU/USD,329,1128,-265763.9259999988,1931447330.06,21655,0.23,-0.00014
1608344,AUD/USD,24,7,-3007.5100000000434,4749496.87,1315,0.77,-0.00063
1608344,EUR/USD,223,16,-6669.68999999962,41672823.79,6925,0.93,-0.00016
1608344,GBP/USD,4,1,28.600000000012187,233348.94,110,0.8,0.00012
1608344,USD/JPY,1,1,3550.0,1741760.0,11,0.5,0.00204
1608344,XAU/USD,589,119,-53743.10999999973,186222574.29,31541,0.83,-0.00029
1610607,AUD/JPY,0,1,-360.0,926570.0,2,0.0,-0.00039
1610607,AUD/USD,3,1,135.90000000000055,174580.9,12,0.75,0.00078
1610607,EUR/JPY,114,62,-4124050.000000024,8828261730.0,603,0.65,-0.00047
1610607,EUR/USD,311,542,-473538.29999999463,1839687567.85,5246,0.36,-0.00026
1610607,GBP/JPY,64,28,-2396420.0000000186,6481368040.0,302,0.7,-0.00037
1610607,GBP/USD,0,1,-40.0,257803.0,4,0.0,-0.00016
1610607,NZD/USD,1,0,28.0,66378.0,2,1.0,0.00042
1610607,USD/JPY,883,1354,-53949052.63499994,365810833245.0,16926,0.39,-0.00015
1610622,AAP/USD,13,16,-462.3700000000023,37439.95,266,0.45,-0.01235
1610622,AMZ/USD,14,15,20.34999999999809,139921.39,81,0.48,0.00015
1610622,AUD/CAD,35,41,2003.8299999999613,5072939.82,1135,0.46,0.0004
1610622,AUD/CHF,17,22,10578.999999999995,3671048.93,789,0.44,0.00288
1610622,AUD/JPY,35,47,-1111140.0000000007,640858697.0,1187,0.43,-0.00173
1610622,AUD/NZD,16,34,-2988.659999999991,9452630.82,1071,0.32,-0.00032
1610622,AUD/USD,46,64,-15190.159999999974,15023200.56,1943,0.42,-0.00101
1610622,AZN/USD,2,2,-15.999999999999943,1539.08,16,0.5,-0.0104
1610622,BAB/USD,7,13,506.0100000000005,31339.9,95,0.35,0.01615
1610622,BAG/USD,4,1,14.72999999999999,1568.57,13,0.8,0.00939
1610622,BTC/USD,77,99,-106566.09439999977,17309922.28395,3258,0.44,-0.00616
1610622,CAD/CHF,26,31,5744.88000000011,10102952.73,932,0.46,0.00057
1610622,CAD/JPY,42,47,-4084020.000000002,1325809538.0,1296,0.47,-0.00308
1610622,CHF/JPY,43,36,1267997.000000013,1795682541.0,1037,0.54,0.00071
1610622,CNI/USD,2,2,20.2999999999995,13618.04,12,0.5,0.00149
1610622,DJI/USD,367,149,-348577.5799999972,878827906.1,2451,0.71,-0.0004
1610622,ETH/USD,10,32,-1706.5930700000004,54369.94002,198,0.24,-0.03139
1610622,EUR/AUD,35,24,2080.6300000006186,36033980.03,2174,0.59,6e-05
1610622,EUR/CAD,57,54,18762.910000000276,52626263.629999995,1414,0.51,0.00036
1610622,EUR/CHF,17,34,-10863.750000000007,9552212.06,497,0.33,-0.00114
1610622,EUR/DKK,0,1,-1.8200000000006185,7437.35,2,0.0,-0.00024
1610622,EUR/GBP,24,32,-14799.749999999462,30577601.060000002,1898,0.43,-0.00048
1610622,EUR/JPY,58,55,-1787391.0000000305,4826522118.0,1665,0.51,-0.00037
1610622,EUR/MXN,1,0,48.36999999999898,24336.32,2,1.0,0.00199
1610622,EUR/NZD,39,44,-9314.089999999489,23556162.33,1567,0.47,-0.0004
1610622,EUR/SEK,0,2,-157.63999999999396,81084.90000000001,12,0.0,-0.00194
1610622,EUR/TRY,0,2,-506.36999999998807,125721.76,10,0.0,-0.00403
1610622,EUR/USD,61,49,-126714.05999999956,140959891.05,4908,0.55,-0.0009
1610622,FBO/USD,7,16,1363.030000000001,102852.82,199,0.3,0.01325
1610622,GBP/AUD,57,58,-22293.75000000037,37102602.36,1764,0.5,-0.0006
1610622,GBP/CAD,44,55,8088.37999999919,23948708.59,1014,0.44,0.00034
1610622,GBP/CHF,32,31,-36327.45999999995,15393835.25,1261,0.51,-0.00236
1610622,GBP/JPY,47,53,-10548905.999999963,12297044963.0,3264,0.47,-0.00086
1610622,GBP/NZD,58,70,3287.899999999732,16993742.67,1244,0.45,0.00019
1610622,GBP/USD,53,82,-2440921.7899999996,50238898.53,2749,0.39,-0.04859
1610622,GEL/USD,2,0,1.1900000000000013,25.33,4,1.0,0.04698
1610622,GER/EUR,2,5,-55.10600000000181,57325.126000000004,52,0.29,-0.00096
1610622,GGL/USD,3,3,611.5699999999981,53678.85,34,0.5,0.01139
1610622,GSG/USD,3,2,-3.0799999999999272,1703.92,10,0.6,-0.00181
1610622,JNJ/USD,0,1,-16.750000000001165,6283.800000000001,30,0.0,-0.00267
1610622,LTC/USD,2,2,-0.59687,8.96927,10,0.5,-0.06655
1610622,MAC/USD,2,1,0.9799999999999613,2092.4,6,0.67,0.00047
1610622,MRK/USD,1,0,0.38000000000000966,74.88,2,1.0,0.00507
1610622,MRN/USD,1,0,0.4199999999999875,144.47,2,1.0,0.00291
1610622,NAS/USD,90,112,-55628.753999999986,17038780.601999998,1049,0.45,-0.00326
1610622,NFL/USD,9,6,-9643.439999999991,257331.97,237,0.6,-0.03747
1610622,NZD/CAD,37,36,308.19000000000597,3133256.32,899,0.51,0.0001
1610622,NZD/CHF,32,28,4670.589999999904,12834647.14,755,0.53,0.00036
1610622,NZD/JPY,23,32,81157.00000000215,363573682.0,684,0.42,0.00022
1610622,NZD/USD,39,49,-29737.979999999745,9794906.41,1403,0.44,-0.00304
1610622,OIL/USD,18,18,-4449.0,321591.53,122,0.5,-0.01383
1610622,PFE/USD,1,1,41.36000000000007,2362.27,28,0.5,0.01751
1610622,SPF/USD,23,18,-284.75000000000455,327418.85000000003,122,0.56,-0.00087
1610622,TSL/USD,39,42,-2684.974999999995,302498.085,442,0.48,-0.00888
