LOGIN,SYMBOL,TICKET,PROFIT,loss,win,win_rate
548078,AUDJPY,13,-97.92,6,7,0.5384615384615384
548078,AUDNZD,1,0.65,0,1,1.0
548078,AUDUSD,150,-732.75,63,87,0.58
548078,CHFJPY,7,31.11,2,5,0.7142857142857143
548078,EURAUD,1,3.32,0,1,1.0
548078,EURCHF,1,-2.38,1,0,0.0
548078,EURGBP,8,-139.69,4,4,0.5
548078,EURJPY,107,252.13,39,68,0.6355140186915887
548078,EURUSD,263,-698.9399999999999,92,171,0.6501901140684411
548078,GBPJPY,4,14.27,0,4,1.0
548078,GBPUSD,145,-588.18,43,102,0.7034482758620689
548078,NZDUSD,5,-170.81,4,1,0.2
548078,USDCAD,17,237.01,7,10,0.5882352941176471
548078,USDCHF,37,-221.44,15,22,0.5945945945945946
548078,USDJPY,55,-215.11999999999995,28,27,0.4909090909090909
548089,AUDJPY,11,-63.75,4,7,0.6363636363636364
548089,AUDUSD,7,22.900000000000002,1,6,0.8571428571428571
548089,CADJPY,1,1.97,0,1,1.0
548089,CHFJPY,1,3.56,0,1,1.0
548089,EURCHF,2,-2.54,2,0,0.0
548089,EURGBP,4,-16.659999999999997,1,3,0.75
548089,EURJPY,34,-380.89,12,22,0.6470588235294118
548089,EURUSD,115,-1180.73,36,79,0.6869565217391305
548089,GBPCHF,3,32.83,0,3,1.0
548089,GBPJPY,34,-1692.1,12,22,0.6470588235294118
548089,GBPUSD,56,122.67,13,43,0.7678571428571429
548089,USDCAD,10,-37.440000000000005,6,4,0.4
548089,USDCHF,8,6.279999999999999,4,4,0.5
548089,USDJPY,12,-13.65,2,10,0.8333333333333334
548286,AUDNZD,4,28.939999999999998,1,3,0.75
548286,AUDUSD,24,324.98,4,20,0.8333333333333334
548286,CHFJPY,1,-9.2,1,0,0.0
548286,EURGBP,2,25.49,0,2,1.0
548286,EURJPY,33,-459.46999999999997,13,20,0.6060606060606061
548286,EURUSD,113,-1241.4,29,84,0.7433628318584071
548286,GBPJPY,11,412.57,2,9,0.8181818181818182
548286,GBPUSD,273,-410.25,66,207,0.7582417582417582
548286,NZDUSD,2,-26.0,2,0,0.0
548286,USDCAD,11,-15.699999999999996,4,7,0.6363636363636364
548286,USDCHF,7,86.73,1,6,0.8571428571428571
548286,USDJPY,3,72.07,0,3,1.0
548423,AUDCAD,1,-4.35,1,0,0.0
548423,AUDJPY,6,-536.1,4,2,0.3333333333333333
548423,AUDUSD,28,-52.18999999999999,15,13,0.4642857142857143
548423,CADJPY,1,-9.17,1,0,0.0
548423,CHFJPY,10,-414.92,5,5,0.5
548423,EURGBP,7,-392.45000000000005,7,0,0.0
548423,EURJPY,21,498.73,7,14,0.6666666666666666
548423,EURUSD,25,-1133.7,17,8,0.32
548423,GBPJPY,5,8.569999999999999,2,3,0.6
548423,GBPUSD,30,-854.13,19,11,0.36666666666666664
548423,NZDUSD,1,6.64,0,1,1.0
548423,USDCAD,12,-266.14,10,2,0.16666666666666666
548423,USDCHF,23,328.26,12,11,0.4782608695652174
548423,USDJPY,26,778.15,12,14,0.5384615384615384
548473,AUDUSD,3,6.3,0,3,1.0
548473,EURUSD,440,-48.269999999999996,183,257,0.5840909090909091
548473,USDCHF,1,-2.68,1,0,0.0
548752,AUDUSD,2,-21.0,2,0,0.0
548752,EURUSD,225,-573.0,87,138,0.6133333333333333
548752,USDCAD,3,0.4199999999999875,1,2,0.6666666666666666
548752,USDJPY,2,-22.32,2,0,0.0
549056,AUDJPY,24,-173.88,16,8,0.3333333333333333
549056,AUDUSD,35,-241.4,23,12,0.34285714285714286
549056,CHFJPY,4,42.44999999999998,1,3,0.75
549056,EURAUD,1,2.0,0,1,1.0
549056,EURGBP,2,-243.63,2,0,0.0
549056,EURJPY,65,-314.71,40,25,0.38461538461538464
549056,EURUSD,42,-410.8,23,19,0.4523809523809524
549056,GBPJPY,38,43.01,20,18,0.47368421052631576
549056,GBPUSD,37,-405.8,20,17,0.4594594594594595
549056,NZDUSD,5,-13.4,4,1,0.2
549056,USDCAD,6,-81.8,3,3,0.5
549056,USDCHF,7,-35.63999999999999,4,3,0.42857142857142855
549056,USDJPY,16,-50.230000000000025,8,8,0.5
549056,USDMXN,1,7.07,0,1,1.0
549233,AUDJPY,4,-0.98,3,1,0.25
549233,AUDUSD,63,-45.2,32,31,0.49206349206349204
549233,CHFJPY,2,-3.06,2,0,0.0
549233,EURGBP,3,-17.28,3,0,0.0
549233,EURJPY,51,2.5199999999999996,29,22,0.43137254901960786
549233,EURUSD,160,-83.3,83,77,0.48125
549233,GBPUSD,47,-90.1,27,20,0.425531914893617
549233,USDCAD,9,-5.630000000000001,4,5,0.5555555555555556
549233,USDCHF,17,11.55,8,9,0.5294117647058824
549233,USDJPY,23,45.74,8,15,0.6521739130434783
549283,AUDCAD,3,-52.85,3,0,0.0
549283,AUDJPY,2,259.14,0,2,1.0
549283,AUDUSD,20,-570.0,15,5,0.25
549283,CADJPY,1,52.69,0,1,1.0
549283,CHFJPY,5,152.41000000000003,2,3,0.6
549283,EURAUD,1,-47.32,1,0,0.0
549283,EURGBP,6,-850.26,6,0,0.0
549283,EURJPY,25,240.18999999999997,12,13,0.52
549283,EURUSD,32,-491.1,21,11,0.34375
549283,GBPCHF,2,-322.98,2,0,0.0
549283,GBPJPY,5,-23.980000000000004,3,2,0.4
549283,GBPUSD,19,576.15,12,7,0.3684210526315789
549283,NZDUSD,4,-43.98,3,1,0.25
549283,USDCAD,8,183.93,5,3,0.375
549283,USDCHF,16,216.26999999999992,9,7,0.4375
549283,USDJPY,18,-74.49000000000001,9,9,0.5
549283,XAUUSD,4,-88.58,3,1,0.25
549482,AUDCAD,2,-40.32,2,0,0.0
549482,AUDJPY,20,-405.38,11,9,0.45
549482,AUDUSD,29,-333.8,15,14,0.4827586206896552
549482,CADJPY,1,11.15,0,1,1.0
549482,CHFJPY,5,-219.17000000000002,4,1,0.2
549482,EURAUD,1,-28.31,1,0,0.0
549482,EURGBP,7,-154.51,6,1,0.14285714285714285
549482,EURJPY,39,198.17,16,23,0.5897435897435898
549482,EURUSD,81,-875.26,48,33,0.4074074074074074
549482,GBPJPY,3,0.8200000000000003,2,1,0.3333333333333333
549482,GBPUSD,32,19.049999999999997,10,22,0.6875
549482,NZDUSD,5,-65.25999999999999,3,2,0.4
549482,USDCAD,11,-144.38,6,5,0.45454545454545453
549482,USDCHF,19,132.03,6,13,0.6842105263157895
549482,USDJPY,27,89.28999999999999,10,17,0.6296296296296297
550339,AUDJPY,7,123.85,2,5,0.7142857142857143
550339,AUDUSD,32,-179.76,13,19,0.59375
550339,CADJPY,1,-75.63,1,0,0.0
550339,EURCAD,5,244.8,0,5,1.0
550339,EURCHF,14,-64.86,11,3,0.21428571428571427
550339,EURGBP,5,8.260000000000002,2,3,0.6
550339,EURJPY,17,-1143.78,8,9,0.5294117647058824
550339,EURUSD,112,-516.7,31,81,0.7232142857142857
550339,GBPCHF,2,-21.61,2,0,0.0
550339,GBPJPY,15,-428.75,7,8,0.5333333333333333
550339,GBPUSD,92,-839.79,46,46,0.5
550339,NZDUSD,9,-216.9,6,3,0.3333333333333333
550339,USDCAD,28,-50.03,15,13,0.4642857142857143
550339,USDCHF,29,49.94,15,14,0.4827586206896552
550339,USDJPY,27,22.570000000000004,10,17,0.6296296296296297
550339,XAUUSD,1,15.34,0,1,1.0
550737,AUDJPY,23,65.64999999999992,3,20,0.8695652173913043
550737,AUDUSD,21,-722.0,5,16,0.7619047619047619
550737,EURAUD,7,647.61,0,7,1.0
550737,EURGBP,9,-46.65000000000002,3,6,0.6666666666666666
550737,EURJPY,381,13652.01,41,340,0.8923884514435696
550737,EURUSD,478,-27182.0,101,377,0.7887029288702929
550737,GBPCHF,1,38.81,0,1,1.0
550737,GBPJPY,31,-2409.97,6,25,0.8064516129032258
550737,GBPUSD,812,22220.0,142,670,0.8251231527093597
550737,NZDUSD,7,46.0,2,5,0.7142857142857143
550737,USDCAD,19,404.09999999999974,3,16,0.8421052631578947
550737,USDCHF,1,11.2,0,1,1.0
550737,USDJPY,25,1355.11,2,23,0.92
550754,EURJPY,1,-3.45,1,0,0.0
550754,EURUSD,179,-101.09,59,120,0.6703910614525139
550754,GBPJPY,42,-208.15999999999997,10,32,0.7619047619047619
550754,GBPUSD,11,58.0,3,8,0.7272727272727273
550754,USDCHF,2,0.46,1,1,0.5
550754,USDJPY,5,-48.18,2,3,0.6
550754,XAUUSD,12,-343.7,7,5,0.4166666666666667
550871,AUDJPY,19,-327.19,15,4,0.21052631578947367
550871,AUDUSD,182,-409.67,88,94,0.5164835164835165
550871,CHFJPY,2,-14.61,2,0,0.0
550871,EURAUD,4,-46.52,4,0,0.0
550871,EURJPY,21,95.30000000000001,11,10,0.47619047619047616
550871,EURUSD,24,-166.3,14,10,0.4166666666666667
550871,GBPJPY,8,-68.55,5,3,0.375
550871,GBPUSD,21,-176.6,12,9,0.42857142857142855
550871,NZDUSD,1,-25.0,1,0,0.0
550871,USDCAD,4,-44.09,3,1,0.25
550871,USDCHF,6,28.659999999999997,2,4,0.6666666666666666
550871,USDJPY,11,-41.14000000000001,5,6,0.5454545454545454
550871,XAGUSD,5,-1.5,3,2,0.4
550871,XAUUSD,1,-18.2,1,0,0.0
550958,EURUSD,154,-491.8,87,67,0.43506493506493504
550958,GBPUSD,30,-129.0,16,14,0.4666666666666667
550958,USDCHF,46,-301.69,33,13,0.2826086956521739
550958,USDJPY,29,-256.37,15,14,0.4827586206896552
551121,AUDJPY,36,-55.870000000000005,20,16,0.4444444444444444
551121,AUDNZD,1,-2.87,1,0,0.0
551121,AUDUSD,101,-78.6,52,49,0.48514851485148514
551121,CADJPY,2,-11.09,2,0,0.0
551121,CHFJPY,26,-39.33,17,9,0.34615384615384615
551121,EURGBP,9,-85.42,7,2,0.2222222222222222
551121,EURJPY,67,-150.38,38,29,0.43283582089552236
551121,EURUSD,125,-75.45,60,65,0.52
551121,GBPUSD,104,-99.17,55,49,0.47115384615384615
551121,NZDUSD,9,-21.42,6,3,0.3333333333333333
551121,USDCAD,14,-66.5,10,4,0.2857142857142857
551121,USDCHF,56,116.63,23,33,0.5892857142857143
551121,USDJPY,66,104.17,30,36,0.5454545454545454
551221,EURUSD,139,-132.1,94,45,0.3237410071942446
551332,AUDJPY,8,-78.79,3,5,0.625
551332,AUDUSD,18,-38.9,12,6,0.3333333333333333
551332,CHFJPY,5,0.9699999999999998,1,4,0.8
551332,EURGBP,4,-52.949999999999996,3,1,0.25
551332,EURJPY,17,12.999999999999996,9,8,0.47058823529411764
551332,EURUSD,24,-174.9,14,10,0.4166666666666667
551332,GBPCHF,1,-5.49,1,0,0.0
551332,GBPJPY,6,-24.959999999999997,4,2,0.3333333333333333
551332,GBPUSD,10,-8.6,6,4,0.4
551332,NZDUSD,1,-3.0,1,0,0.0
551332,USDCAD,1,-5.14,1,0,0.0
551332,USDCHF,9,15.5,3,6,0.6666666666666666
551332,USDJPY,8,-3.5100000000000007,4,4,0.5
551570,EURUSD,59,-114.5,30,29,0.4915254237288136
551570,GBPJPY,16,61.479999999999976,5,11,0.6875
551570,GBPUSD,39,-52.1,23,16,0.41025641025641024
551570,USDCHF,2,-8.040000000000001,2,0,0.0
551570,USDJPY,10,9.47,6,4,0.4
551571,AUDUSD,6,-18.0,3,3,0.5
551571,EURJPY,2,3.3099999999999996,0,2,1.0
551571,EURUSD,1957,-5535.9,654,1303,0.6658150229943791
551571,GBPJPY,1,1.11,0,1,1.0
551571,GBPUSD,6,-4.5,2,4,0.6666666666666666
551571,NZDUSD,4,5.5,1,3,0.75
551571,USDCAD,2,-1.9400000000000013,1,1,0.5
551571,USDCHF,2,11.85,1,1,0.5
551571,USDJPY,11,-16.060000000000002,4,7,0.6363636363636364
551576,AUDCAD,1,-72.54,1,0,0.0
551576,AUDJPY,47,-909.01,27,20,0.425531914893617
551576,AUDUSD,85,-2799.5,49,36,0.4235294117647059
551576,CADJPY,2,-166.1,2,0,0.0
551576,CHFJPY,8,-123.03,3,5,0.625
551576,EURGBP,5,-563.81,4,1,0.2
551576,EURJPY,162,2847.2200000000003,79,83,0.5123456790123457
551576,EURUSD,120,-350.0,59,61,0.5083333333333333
551576,GBPJPY,143,-753.92,82,61,0.42657342657342656
551576,GBPUSD,136,-668.0,71,65,0.47794117647058826
551576,NZDUSD,21,-769.5,12,9,0.42857142857142855
551576,USDCAD,13,-330.15,6,7,0.5384615384615384
551576,USDCHF,15,769.04,3,12,0.8
551576,USDJPY,54,1199.88,16,38,0.7037037037037037
551683,AUDJPY,4,-6.62,3,1,0.25
551683,AUDUSD,189,-318.36,124,65,0.3439153439153439
551683,CADJPY,1,-3.22,1,0,0.0
551683,CHFJPY,7,-29.61,7,0,0.0
551683,EURAUD,6,-7.359999999999999,5,1,0.16666666666666666
551683,EURCAD,10,2.699999999999999,5,5,0.5
551683,EURCHF,56,-111.56,41,15,0.26785714285714285
551683,EURGBP,54,-117.95,41,13,0.24074074074074073
551683,EURJPY,121,-27.770000000000003,78,43,0.35537190082644626
551683,EURUSD,264,-253.95000000000002,166,98,0.3712121212121212
551683,GBPCHF,4,2.5600000000000005,2,2,0.5
551683,GBPJPY,8,-18.78,5,3,0.375
551683,GBPUSD,191,-408.23,134,57,0.29842931937172773
551683,NZDUSD,42,-35.24,30,12,0.2857142857142857
551683,USDCAD,99,-32.160000000000004,60,39,0.3939393939393939
551683,USDCHF,93,-209.07,73,20,0.21505376344086022
551683,USDJPY,140,-5.439999999999999,86,54,0.38571428571428573
551683,XAGUSD,4,-18.13,4,0,0.0
551683,XAUUSD,1,-5.27,1,0,0.0
551922,AUDJPY,51,-56.10999999999999,30,21,0.4117647058823529
551922,AUDUSD,153,-154.33,90,63,0.4117647058823529
551922,CADJPY,4,-13.59,2,2,0.5
551922,CHFJPY,35,-62.72,26,9,0.2571428571428571
551922,EURAUD,3,-5.41,2,1,0.3333333333333333
551922,EURCHF,4,2.67,3,1,0.25
551922,EURGBP,9,-72.17,6,3,0.3333333333333333
551922,EURJPY,127,-4.540000000000009,61,66,0.5196850393700787
551922,EURUSD,148,-17.999999999999996,70,78,0.527027027027027
551922,GBPJPY,1,-7.81,1,0,0.0
551922,GBPUSD,115,-129.6,65,50,0.43478260869565216
551922,NZDUSD,31,-11.930000000000001,17,14,0.45161290322580644
551922,USDCAD,24,-12.84,13,11,0.4583333333333333
551922,USDCHF,48,-17.71,29,19,0.3958333333333333
551922,USDJPY,62,70.61,31,31,0.5
552076,AUDJPY,11,113.9,4,7,0.6363636363636364
552076,AUDUSD,116,-703.31,62,54,0.46551724137931033
552076,CHFJPY,6,-21.97,5,1,0.16666666666666666
552076,EURAUD,3,-53.29,3,0,0.0
552076,EURGBP,8,-77.64,7,1,0.125
552076,EURJPY,23,49.89999999999999,10,13,0.5652173913043478
552076,EURUSD,51,-806.5,38,13,0.2549019607843137
552076,GBPJPY,3,4.779999999999999,0,3,1.0
552076,GBPUSD,26,-190.3,17,9,0.34615384615384615
552076,NZDUSD,1,7.2,0,1,1.0
552076,USDCAD,14,-110.0,12,2,0.14285714285714285
552076,USDCHF,22,-19.230000000000004,12,10,0.45454545454545453
552076,USDJPY,9,15.87,5,4,0.4444444444444444
552363,AUDUSD,134,-2036.26,66,68,0.5074626865671642
552363,CHFJPY,2,8.299999999999997,1,1,0.5
552363,EURCHF,1,49.1,0,1,1.0
552363,EURUSD,22,-137.0,12,10,0.45454545454545453
552363,GBPUSD,8,-131.0,5,3,0.375
552363,USDCAD,9,-46.910000000000004,5,4,0.4444444444444444
552363,USDCHF,7,19.82,3,4,0.5714285714285714
552363,USDJPY,15,-51.210000000000015,11,4,0.26666666666666666
552369,AUDJPY,6,-19.83,2,4,0.6666666666666666
552369,AUDUSD,48,-72.0,28,20,0.4166666666666667
552369,CHFJPY,7,-11.030000000000001,3,4,0.5714285714285714
552369,EURCHF,1,-0.87,1,0,0.0
552369,EURJPY,26,-18.359999999999996,10,16,0.6153846153846154
552369,EURUSD,30,-203.6,21,9,0.3
552369,GBPUSD,32,-13.5,18,14,0.4375
552369,NZDUSD,2,-2.9,2,0,0.0
552369,USDCAD,8,-39.51,8,0,0.0
552369,USDCHF,6,-15.510000000000007,3,3,0.5
552369,USDJPY,9,17.72,5,4,0.4444444444444444
552370,AUDUSD,88,-646.2,41,47,0.5340909090909091
552370,EURUSD,716,-1754.7099999999998,242,474,0.6620111731843575
552370,GBPJPY,29,-117.60000000000001,10,19,0.6551724137931034
552370,GBPUSD,69,-296.7,27,42,0.6086956521739131
552370,USDJPY,88,-493.78,45,43,0.48863636363636365
552370,XAGUSD,80,-1328.65,46,34,0.425
552370,XAUUSD,4,-8.2,2,2,0.5
552440,AUDCAD,8,-0.4999999999999991,4,4,0.5
552440,AUDJPY,7,-96.06,6,1,0.14285714285714285
552440,AUDNZD,3,-11.010000000000002,3,0,0.0
552440,AUDUSD,16,-393.34,12,4,0.25
552440,CADJPY,9,11.73,5,4,0.4444444444444444
552440,CHFJPY,8,-72.58000000000001,6,2,0.25
552440,EURAUD,14,-14.419999999999998,10,4,0.2857142857142857
552440,EURCAD,7,20.089999999999996,2,5,0.7142857142857143
552440,EURCHF,6,-38.05,6,0,0.0
552440,EURGBP,102,-54.370000000000005,47,55,0.5392156862745098
552440,EURJPY,16,-61.22999999999999,6,10,0.625
552440,EURUSD,30,-216.75,15,15,0.5
552440,GBPCHF,5,40.54,2,3,0.6
552440,GBPJPY,8,-25.0,6,2,0.25
552440,GBPUSD,23,-91.37,16,7,0.30434782608695654
552440,NZDUSD,8,21.5,2,6,0.75
552440,USDCAD,17,-238.15,12,5,0.29411764705882354
552440,USDCHF,14,-65.27,9,5,0.35714285714285715
552440,USDJPY,8,75.73,3,5,0.625
552440,USDTRY,2,-0.8799999999999999,2,0,0.0
552609,AUDCAD,5,74.81,1,4,0.8
552609,AUDJPY,32,35.279999999999994,9,23,0.71875
552609,AUDUSD,59,-10.049999999999994,17,42,0.711864406779661
552609,EURAUD,30,284.01,9,21,0.7
552609,EURCAD,44,-340.09000000000003,19,25,0.5681818181818182
552609,EURCHF,10,59.800000000000004,1,9,0.9
552609,EURGBP,13,10.48,5,8,0.6153846153846154
552609,EURJPY,39,-281.0,12,27,0.6923076923076923
552609,EURUSD,121,-1407.48,33,88,0.7272727272727273
552609,GBPCHF,6,-60.199999999999996,2,4,0.6666666666666666
552609,GBPJPY,17,-472.24,7,10,0.5882352941176471
552609,GBPUSD,46,-633.8299999999999,18,28,0.6086956521739131
552609,NZDUSD,32,106.1,10,22,0.6875
552609,USDCAD,43,-349.97,15,28,0.6511627906976745
552609,USDCHF,39,-206.54000000000002,9,30,0.7692307692307693
552609,USDJPY,26,-97.60999999999999,8,18,0.6923076923076923
552630,AUDJPY,2,0.64,0,2,1.0
552630,AUDUSD,24,-144.45,16,8,0.3333333333333333
552630,EURGBP,1,14.97,0,1,1.0
552630,EURJPY,1,-7.4,1,0,0.0
552630,EURUSD,253,-786.43,162,91,0.35968379446640314
552630,GBPJPY,10,40.330000000000005,5,5,0.5
552630,GBPUSD,125,-387.52000000000004,86,39,0.312
552630,NZDUSD,8,-46.14,6,2,0.25
552630,USDCAD,2,-23.28,2,0,0.0
552630,USDCHF,18,-58.07,14,4,0.2222222222222222
552630,USDJPY,29,-170.23000000000002,18,11,0.3793103448275862
552654,AUDJPY,54,-108.21999999999998,29,25,0.46296296296296297
552654,AUDNZD,7,-7.24,5,2,0.2857142857142857
552654,AUDUSD,159,-277.5,82,77,0.48427672955974843
552654,CADJPY,4,19.32,1,3,0.75
552654,CHFJPY,19,-134.77999999999997,11,8,0.42105263157894735
552654,EURCHF,25,43.449999999999996,11,14,0.56
552654,EURGBP,54,-230.43,29,25,0.46296296296296297
552654,EURJPY,70,-100.13,30,40,0.5714285714285714
552654,EURUSD,118,-326.17,59,59,0.5
552654,GBPCHF,2,6.49,1,1,0.5
552654,GBPJPY,28,-19.379999999999992,14,14,0.5
552654,GBPUSD,84,-38.46000000000001,41,43,0.5119047619047619
552654,NZDUSD,22,-81.5,16,6,0.2727272727272727
552654,USDCAD,34,146.45999999999998,17,17,0.5
552654,USDCHF,24,-66.49,13,11,0.4583333333333333
552654,USDJPY,52,66.84,24,28,0.5384615384615384
552654,XAUUSD,2,6.860000000000001,1,1,0.5
552721,GBPJPY,2,-36.41,2,0,0.0
552721,GBPUSD,480,-2154.2,334,146,0.30416666666666664
552721,USDCAD,3,-44.22,3,0,0.0
552721,USDCHF,1,-5.54,1,0,0.0
552788,AUDJPY,4,-0.9400000000000002,3,1,0.25
552788,AUDNZD,2,-6.17,2,0,0.0
552788,AUDUSD,27,-459.1,18,9,0.3333333333333333
552788,CHFJPY,6,-13.959999999999999,4,2,0.3333333333333333
552788,EURAUD,1,-2.65,1,0,0.0
552788,EURGBP,1,2.27,0,1,1.0
552788,EURJPY,10,-41.94999999999995,5,5,0.5
552788,EURUSD,12,-284.9,9,3,0.25
552788,GBPCHF,3,-6.42,2,1,0.3333333333333333
552788,GBPJPY,9,-325.32,6,3,0.3333333333333333
552788,GBPUSD,22,-202.5,10,12,0.5454545454545454
552788,NZDUSD,5,-366.0,5,0,0.0
552788,USDCAD,6,-119.35000000000002,4,2,0.3333333333333333
552788,USDCHF,9,-556.23,6,3,0.3333333333333333
552788,USDJPY,7,16.43,4,3,0.42857142857142855
552788,USDMXN,1,-11.33,1,0,0.0
552976,AUDJPY,34,83.49000000000001,8,26,0.7647058823529411
552976,AUDUSD,310,-3044.07,116,194,0.6258064516129033
552976,EURCHF,20,-195.11,7,13,0.65
552976,EURGBP,54,-139.10999999999999,24,30,0.5555555555555556
552976,EURUSD,739,-2152.63,279,460,0.6224627875507442
552976,GBPJPY,107,-750.6500000000001,46,61,0.5700934579439252
552976,GBPUSD,111,-795.74,52,59,0.5315315315315315
552976,USDCAD,585,522.88,209,376,0.6427350427350428
552976,USDCHF,185,-1498.78,76,109,0.5891891891891892
552976,USDJPY,325,78.72999999999996,108,217,0.6676923076923077
553128,AUDJPY,9,2267.4400000000005,5,4,0.4444444444444444
553128,AUDUSD,62,-17364.77,35,27,0.43548387096774194
553128,CHFJPY,1,566.77,0,1,1.0
553128,EURJPY,38,-20141.800000000003,22,16,0.42105263157894735
553128,EURUSD,153,-12600.53,77,76,0.49673202614379086
553128,GBPUSD,77,6627.5,36,41,0.5324675324675324
553128,NZDUSD,1,1350.0,0,1,1.0
553128,USDCAD,12,1143.3300000000002,6,6,0.5
553128,USDCHF,5,617.5,4,1,0.2
553128,USDJPY,12,253.64,6,6,0.5
553369,AUDJPY,15,-625.98,9,6,0.4
553369,AUDNZD,3,-85.72,2,1,0.3333333333333333
553369,AUDUSD,101,-2117.73,50,51,0.504950495049505
553369,CADJPY,1,43.75,0,1,1.0
553369,CHFJPY,1,-0.73,1,0,0.0
553369,EURAUD,3,-90.57,1,2,0.6666666666666666
553369,EURGBP,5,-68.88,2,3,0.6
553369,EURJPY,15,-1269.74,10,5,0.3333333333333333
553369,EURUSD,60,-808.57,23,37,0.6166666666666667
553369,GBPJPY,1,-64.67,1,0,0.0
553369,GBPUSD,12,-490.09999999999997,10,2,0.16666666666666666
553369,NZDUSD,9,22.949999999999996,3,6,0.6666666666666666
553369,USDCAD,1,0.81,0,1,1.0
553369,USDCHF,7,19.979999999999997,3,4,0.5714285714285714
553369,USDJPY,17,157.83,5,12,0.7058823529411765
553517,AUDJPY,2,-17.54,1,1,0.5
553517,AUDUSD,19,524.0,5,14,0.7368421052631579
553517,CHFJPY,4,51.86,0,4,1.0
553517,EURAUD,2,4.890000000000001,1,1,0.5
553517,EURGBP,1,4.33,0,1,1.0
553517,EURJPY,18,798.9300000000001,3,15,0.8333333333333334
553517,EURUSD,18,428.27,4,14,0.7777777777777778
553517,GBPJPY,3,9.32,1,2,0.6666666666666666
553517,GBPUSD,22,829.5,8,14,0.6363636363636364
553517,NZDUSD,9,580.5,0,9,1.0
553517,USDCAD,8,-188.62,2,6,0.75
553517,USDCHF,4,44.63,0,4,1.0
553517,USDJPY,18,-1202.47,7,11,0.6111111111111112
553517,XAUUSD,5,-411.06,4,1,0.2
553593,AUDJPY,10,13.17999999999999,4,6,0.6
553593,AUDUSD,60,-610.0,36,24,0.4
553593,CHFJPY,2,-94.51,1,1,0.5
553593,EURGBP,1,-1.6,1,0,0.0
553593,EURJPY,27,-205.31,11,16,0.5925925925925926
553593,EURUSD,41,30.8,19,22,0.5365853658536586
553593,GBPJPY,1,-27.76,1,0,0.0
553593,GBPUSD,52,-805.0,23,29,0.5576923076923077
553593,USDCAD,3,-131.04999999999998,1,2,0.6666666666666666
553593,USDCHF,3,-43.39,3,0,0.0
553593,USDJPY,5,16.04,2,3,0.6
553769,AUDUSD,1,3.0,0,1,1.0
553769,EURUSD,90,-3883.0,7,83,0.9222222222222223
553769,GBPUSD,87,1581.0,6,81,0.9310344827586207
553769,USDJPY,17,81.03999999999999,1,16,0.9411764705882353
553781,EURCAD,1,2.79,0,1,1.0
553781,EURUSD,161,-2618.52,32,129,0.8012422360248447
553781,GBPUSD,63,274.07,9,54,0.8571428571428571
553781,USDJPY,60,238.73999999999995,7,53,0.8833333333333333
553833,AUDJPY,4,-2.220446049250313e-16,2,2,0.5
553833,AUDUSD,11,-37.9,11,0,0.0
553833,CHFJPY,1,-3.89,1,0,0.0
553833,EURAUD,2,4.08,1,1,0.5
553833,EURGBP,4,-1.1999999999999993,2,2,0.5
553833,EURJPY,24,-20.77,14,10,0.4166666666666667
553833,EURUSD,28,53.620000000000005,15,13,0.4642857142857143
553833,GBPJPY,2,-4.63,2,0,0.0
553833,GBPUSD,20,-14.899999999999999,14,6,0.3
553833,NZDUSD,2,-3.62,2,0,0.0
553833,USDCAD,3,-3.7499999999999996,2,1,0.3333333333333333
553833,USDCHF,2,0.5,1,1,0.5
553833,USDJPY,6,-2.2800000000000002,4,2,0.3333333333333333
553833,XAUUSD,1,-2.71,1,0,0.0
553851,EURUSD,215,1744.15,61,154,0.7162790697674418
553851,GBPJPY,6,-4317.88,4,2,0.3333333333333333
553851,GBPUSD,725,-43332.3,260,465,0.6413793103448275
553851,USDJPY,7,80.60000000000002,2,5,0.7142857142857143
553962,AUDJPY,3,46.86,1,2,0.6666666666666666
553962,AUDUSD,20,-511.0,16,4,0.2
553962,CHFJPY,1,-171.36,1,0,0.0
553962,EURJPY,55,284.91999999999996,28,27,0.4909090909090909
553962,EURUSD,20,-332.0,15,5,0.25
553962,GBPJPY,57,-1067.6799999999998,36,21,0.3684210526315789
553962,GBPUSD,33,-472.0,20,13,0.3939393939393939
553962,USDCAD,5,-7.430000000000007,4,1,0.2
553962,USDCHF,3,-174.91,3,0,0.0
553962,USDJPY,31,123.23000000000002,16,15,0.4838709677419355
554199,AUDUSD,21,-598.9700000000001,15,6,0.2857142857142857
554199,EURUSD,15,1013.6599999999999,9,6,0.4
554199,GBPJPY,22,-1682.5900000000001,16,6,0.2727272727272727
554199,GBPUSD,17,-912.3800000000001,11,6,0.35294117647058826
554199,NZDUSD,16,1003.13,10,6,0.375
554199,USDCAD,24,-3494.87,20,4,0.16666666666666666
554199,USDCHF,15,1032.11,7,8,0.5333333333333333
554199,USDJPY,21,-1720.5700000000002,16,5,0.23809523809523808
554208,AUDUSD,17,192.23,3,14,0.8235294117647058
554208,EURUSD,4841,-26332.85,1070,3771,0.7789712869241893
554208,GBPUSD,424,2095.35,88,336,0.7924528301886793
554208,USDCHF,12,11.059999999999999,2,10,0.8333333333333334
554208,USDJPY,164,4474.05,28,136,0.8292682926829268
554252,AUDUSD,1,-0.8,1,0,0.0
554252,EURGBP,2,-0.99,1,1,0.5
554252,EURJPY,1,0.52,0,1,1.0
554252,EURUSD,6,13.8,1,5,0.8333333333333334
